FILENAME,websites,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
8012512.txt,https://opmklw.com/,18,opmklw.com,10,0,com,69.45454545,1,0.5229071,0.055081496,3,0,0,0,0,9,0.5,0,0,0,0,0,1,0.056,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104891.txt,https://www.missy-elliott.com,28,www.missy-elliott.com,21,0,com,100,0.615384615,0.5229071,0.06257689,3,1,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,10753,2066,1,missy-elliott,100,100,1,1,1,1,0,1,0,40,0,1,1,1,0,0,0,0,1,86,7,12,20,2,76,1
487063.txt,https://www.huntleyequestrian.com,32,www.huntleyequestrian.com,25,0,com,100,1,0.5229071,0.056690828,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,2730,43845,1,huntleyequestrian,100,100,1,1,0,1,0,1,0,22,0,1,1,1,1,1,1,0,0,287,6,23,66,4,16,1
601106.txt,https://www.idunloor.com,23,www.idunloor.com,16,0,com,100,1,0.5229071,0.066781874,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,2303,4020,1,idunloor,100,100,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,28,37,37,88,0,64,1
13759.txt,https://www.khronos.org,22,www.khronos.org,15,0,org,100,1,0.0799628,0.064929054,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,656,2487,1,khronos,100,100,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,19,3,2,172,2,49,1
443779.txt,https://www.allmath.com,22,www.allmath.com,15,0,com,100,1,0.5229071,0.062734753,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1049,1203,1,allmath,100,100,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,3,6,7,490,0,497,1
662766.txt,https://www.thegfactoraccessories.com,36,www.thegfactoraccessories.com,29,0,com,100,1,0.5229071,0.067887122,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,4048,6142,1,thegfactoraccessories,100,100,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,111,5,28,120,1,10,1
441235.txt,https://www.callscotland.org.uk,30,www.callscotland.org.uk,23,0,uk,100,0.8125,0.028555,0.060168667,2,2,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,398,681,1,callscotlandorg,0,0,0,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,1,36,4,7,24,0,27,1
85908.txt,https://www.bowerpowerblog.com,29,www.bowerpowerblog.com,22,0,com,100,1,0.5229071,0.059319333,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,758,9381,1,bowerpowerblog,100,100,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,22,15,21,106,0,110,1
228533.txt,https://www.eventim.com.br,25,www.eventim.com.br,18,0,br,100,0.727272727,0.0094423,0.062487913,2,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,7075,21457,1,eventimcom,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,198,4,19,300,0,94,1
392765.txt,https://www.ladarbia.com,23,www.ladarbia.com,16,0,com,100,1,0.5229071,0.064097193,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,290,744,1,ladarbia,100,100,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,16,2,9,26,0,35,1
872452.txt,https://www.pak101.com,21,www.pak101.com,14,0,com,100,1,0.5229071,0.037973359,3,1,0,0,0,5,0.238,3,0.143,0,0,0,1,0.048,1,1150,20545,1,pak101,100,100,0,0,0,1,1,0,0,2,0,1,1,1,1,0,0,0,1,62,5,12,201,2,6,1
52817.txt,https://www.teradici.com,23,www.teradici.com,16,0,com,100,1,0.5229071,0.0692955,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,2047,2608,1,teradici,100,100,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,1,4,2,6,96,5,11,1
mw32666.txt,http://www.stand-by-97c5c.appspot.com,36,www.stand-by-97c5c.appspot.com,30,0,com,56.60749507,0.454545455,0.5229071,0.048036536,3,2,0,0,0,18,0.5,3,0.083,0,0,0,4,0.111,0,12,66,1,stand-by-97c5cappspot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7926272.txt,http://syneoshealth-iso9001.com,30,syneoshealth-iso9001.com,24,0,com,54.43055556,0.85,0.5229071,0.05207762,3,0,0,0,0,17,0.567,4,0.133,0,0,0,2,0.067,0,30,157,1,syneoshealth-iso9001,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0
800860.txt,https://www.portacurtas.org.br,29,www.portacurtas.org.br,22,0,br,100,0.8,0.0094423,0.06003656,2,2,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,11652,4765,1,portacurtasorg,0,0,1,1,1,1,0,0,7,5,0,1,1,1,1,0,1,0,1,89,109,102,29,60,83,1
7954953.txt,https://bafybeihbem6hsfignhjjqfec7ge26ag3mgigcdlxpawezygh7fuud7imwa.ipfs.w3s.link/continue.html,94,bafybeihbem6hsfignhjjqfec7ge26ag3mgigcdlxpawezygh7fuud7imwa.ipfs.w3s.link,73,0,link,10.58851321,0.279411765,0.0003306,0.039614409,4,2,0,0,0,73,0.777,8,0.085,0,0,0,5,0.053,1,2,795649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780771.txt,https://www.aimtti.com,21,www.aimtti.com,14,0,com,100,1,0.5229071,0.069389256,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,569,9953,1,aimtti,100,100,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,25,9,10,81,0,21,1
698141.txt,https://www.quins.us,19,www.quins.us,12,0,us,100,1,0.0045585,0.04028324,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,1191,9104,1,qins,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,50,20,39,195,8,202,1
8000790.txt,https://pyyplapp.com/,20,pyyplapp.com,12,0,com,74.46581197,1,0.5229071,0.04439172,3,0,0,0,0,11,0.55,0,0,0,0,0,1,0.05,1,10,400,1,pyyplapp,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,1,0
122054.txt,https://www.thehumanleague.co.uk,31,www.thehumanleague.co.uk,24,0,uk,100,0.882352941,0.028555,0.05856576,2,2,0,0,0,17,0.548,0,0,0,0,0,2,0.065,1,335,604,1,thehmanleageco,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,9,8,10,0,0,9,1
596512.txt,https://www.americanwest.cc,26,www.americanwest.cc,19,0,cc,100,1,0.0010349,0.065692419,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,7581,2678,1,amerianwest,0,0,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,489,2,15,142,0,18,1
50650.txt,https://www.seiburailway.jp,26,www.seiburailway.jp,19,0,jp,100,1,0.0230451,0.048040437,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2062,798,1,seiburailway,100,100,1,0,1,0,0,1,0,4,0,1,0,1,0,0,0,0,1,76,4,27,281,0,59,1
734872.txt,https://www.lindasongs.com,25,www.lindasongs.com,18,0,com,100,1,0.5229071,0.062503622,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,2756,13365,1,lindasongs,100,100,1,0,1,0,0,1,0,3,0,1,0,1,0,0,1,0,1,15,4,14,97,1,11,1
546946.txt,https://www.quettavoice.com,26,www.quettavoice.com,19,0,com,100,1,0.5229071,0.063746594,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1770,32259,1,quettavoice,100,100,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,29,5,43,122,0,123,1
873514.txt,https://www.harringtondiscovery.org,34,www.harringtondiscovery.org,27,0,org,100,1,0.0799628,0.05993084,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,729,1269,1,harringtondiscovery,100,100,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,16,3,6,10,0,17,1
8034416.txt,https://snapdragon-magic-flag.glitch.me/navyfederal.org.html,59,snapdragon-magic-flag.glitch.me,31,0,me,27.17148599,0.392857143,0.0036375,0.054578316,2,1,0,0,0,44,0.746,0,0,0,0,0,7,0.119,1,82,155,1,snapdragon-magic-flagglitchnavyfederalorghtm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0
472135.txt,https://www.callumlaing.com,26,www.callumlaing.com,19,0,com,100,1,0.5229071,0.060183621,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1074,1711,1,callumlaing,100,100,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,10,1,2,0,0,4,1
815876.txt,https://www.canberratracks.act.gov.au,36,www.canberratracks.act.gov.au,29,0,au,100,0.681818182,0.0100856,0.062169718,2,3,0,0,0,21,0.583,0,0,0,0,0,3,0.083,1,523,7450,1,cnberrtrcksctgov,0,0,1,1,1,0,0,1,0,3,0,1,1,0,0,1,0,0,1,10,1,19,147,1,153,1
mw16147.txt,http://www.waerdxoeuc.cf,23,www.waerdxoeuc.cf,17,0,cf,51.56462585,1,0.0001858,0.058846352,2,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,8,49,1,waerdxoeu,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472604.txt,https://www.hcahpsonline.org,27,www.hcahpsonline.org,20,0,org,100,1,0.0799628,0.061450266,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,281,1439,1,hcahpsonline,100,100,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,9,19,59,0,4,1
574044.txt,https://www.masglo.com,21,www.masglo.com,14,0,com,100,1,0.5229071,0.068447254,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,2886,2675,1,masglo,100,100,1,0,1,0,0,1,0,23,0,1,1,1,0,1,1,0,1,59,11,43,214,2,41,1
118500.txt,https://www.mediapass.com,24,www.mediapass.com,17,0,com,100,1,0.5229071,0.065375442,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,503,349,1,mediapass,100,100,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,21,4,15,5,9,3,1
mw71832.txt,http://www.shopcurbsideanddelivery.com,37,www.shopcurbsideanddelivery.com,31,0,com,47.9947403,1,0.5229071,0.055256162,3,1,0,0,0,25,0.676,0,0,0,0,0,1,0.027,0,2,2826,1,shopcurbsideanddelivery,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
142234.txt,https://www.kanazawa21.jp,24,www.kanazawa21.jp,17,0,jp,100,1,0.0230451,0.038681033,2,1,0,0,0,9,0.375,2,0.083,0,0,0,1,0.042,1,892,863,1,kanazawa21,100,100,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,10,3,8,112,2,10,1
167965.txt,https://www.abc.ca.gov,21,www.abc.ca.gov,14,0,gov,100,0.666666667,0.0033282,0.06601799,3,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,1863,29801,1,abcca,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,28,37,40,116,3,131,1
400688.txt,https://www.jphs.org,19,www.jphs.org,12,0,org,100,1,0.0799628,0.045763222,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,2001,16053,1,jphs,100,100,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,16,6,17,89,0,19,1
241858.txt,https://www.tourstoriesapp.com,29,www.tourstoriesapp.com,22,0,com,100,1,0.5229071,0.065103402,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1502,4066,1,tourstoriesapp,100,100,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,5,0,14,1
mw11179.txt,http://www.aphistoryonline.com,29,www.aphistoryonline.com,23,0,com,67.75623269,1,0.5229071,0.062985593,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,2,2826,1,aphistoryonline,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
233645.txt,https://www.stagecenta.com,25,www.stagecenta.com,18,0,com,100,1,0.5229071,0.070142722,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,692,969,1,stagecenta,100,100,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,4,4,11,25,0,3,1
mw65650.txt,http://www.fontsm.welco.live,27,www.fontsm.welco.live,21,0,live,49.2118416,0.583333333,0.0003718,0.05590652,4,2,0,0,0,14,0.519,0,0,0,0,0,2,0.074,0,8,41,1,fontsmwelco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw31j25864.txt,http://www.myfreeserver.download,31,www.myfreeserver.download,25,0,download,56.02380952,1,0.0000179,0.059412168,8,1,0,0,0,19,0.613,0,0,0,0,0,1,0.032,0,2,879,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
8080438.txt,https://sxl-nf7i-l.web.app/,27,sxl-nf7i-l.web.app,18,0,app,54.19103314,0.357142857,0.001502,0.038285857,3,1,0,0,0,13,0.481,1,0.037,0,0,0,5,0.185,1,2,2278,1,sxl-nf7i-lweb,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
467700.txt,https://www.inspectorgorgeous.com,32,www.inspectorgorgeous.com,25,0,com,100,1,0.5229071,0.066260252,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,1221,9381,1,inspectorgorgeous,100,100,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,38,27,44,93,2,107,1
8035358.txt,https://yahoo-att106332.weeblysite.com/,38,yahoo-att106332.weeblysite.com,30,0,com,39.92831541,0.653846154,0.5229071,0.047922692,3,1,0,0,0,21,0.553,6,0.158,0,0,0,3,0.079,1,68,80,1,yahoo-att106332weeblysite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
870190.txt,https://www.znu-standard.com,27,www.znu-standard.com,20,0,com,100,0.75,0.5229071,0.055634252,3,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,557,3108,1,znu-standard,100,100,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9,3,6,20,6,12,1
380900.txt,https://www.dotandarmy.com,25,www.dotandarmy.com,18,0,com,100,1,0.5229071,0.062579282,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1580,2678,1,dotandarmy,100,100,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,63,2,22,80,2,18,1
mw3947.txt,http://www.ovz1.j19544519.pr46m.vps.myjino.ru,44,www.ovz1.j19544519.pr46m.vps.myjino.ru,38,0,ru,18.48430832,0.483870968,0.0180132,0.026568962,2,5,0,0,0,17,0.386,11,0.25,0,0,0,5,0.114,0,2,545,1,ovz1j19544519p46mvpsmyjino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
752124.txt,https://www.hampshireairfields.co.uk,35,www.hampshireairfields.co.uk,28,0,uk,100,0.904761905,0.028555,0.056980637,2,2,0,0,0,21,0.6,0,0,0,0,0,2,0.057,1,267,503,1,hampshireairfieldsco,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,24,0,39,1
428362.txt,https://www.scuc.txed.net,24,www.scuc.txed.net,17,0,net,100,0.555555556,0.0384199,0.055866739,3,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,9617,26852,1,scuctxed,0,0,1,0,1,1,1,0,0,2,0,1,1,1,0,1,1,1,1,40,37,45,315,3,213,1
448503.txt,https://www.toutdonner.com,25,www.toutdonner.com,18,0,com,100,1,0.5229071,0.06824133,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1325,970,1,toutdonner,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,81,1,6,131,0,33,1
61635.txt,https://www.yitgroup.com,23,www.yitgroup.com,16,0,com,100,1,0.5229071,0.055667467,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1383,12371,1,yitgroup,100,100,1,0,1,0,0,1,0,5,0,1,1,1,0,1,1,0,1,23,4,20,115,4,42,1
mw63948.txt,http://www.raveston.com,22,www.raveston.com,16,0,com,76.17521368,1,0.5229071,0.068992827,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699458.txt,https://www.fedfarm.org.nz,25,www.fedfarm.org.nz,18,0,nz,100,0.727272727,0.0019933,0.054986706,2,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,899,2446,1,fedfarmorg,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,22,2,5,25,0,26,1
109881.txt,https://www.trl.co.uk,20,www.trl.co.uk,13,0,uk,100,0.666666667,0.028555,0.061184879,2,2,0,0,0,6,0.3,0,0,0,0,0,2,0.1,1,839,267,1,trlco,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,8,9,11,90,14,16,1
176809.txt,https://www.echosens.com,23,www.echosens.com,16,0,com,100,1,0.5229071,0.072214526,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1416,17519,1,echosens,100,100,1,1,1,0,0,1,0,11,0,1,1,1,0,0,0,0,1,21,9,24,120,16,137,1
633360.txt,https://www.lifesoleil.com,25,www.lifesoleil.com,18,0,com,100,1,0.5229071,0.065185863,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,2099,20220,1,lifesoleil,100,100,0,1,1,1,0,1,0,22,0,1,1,1,1,1,1,0,1,292,2,16,106,0,18,1
792447.txt,https://www.fa.uni-lj.si,23,www.fa.uni-lj.si,16,0,si,100,0.444444444,0.0004946,0.044144986,2,2,0,0,0,8,0.348,0,0,0,0,0,3,0.13,1,1151,7739,1,fauni-lj,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,29,11,34,147,0,164,1
148373.txt,https://www.newsdirect.com,25,www.newsdirect.com,18,0,com,100,1,0.5229071,0.063481183,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1878,1416,1,newsdirect,100,100,1,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,1,20,11,12,77,0,52,1
166752.txt,https://www.tarzan.com,21,www.tarzan.com,14,0,com,100,1,0.5229071,0.064736878,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,349,735,1,tarzan,100,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,39,0,2,20,0,69,1
8062494.txt,http://hkmulane.cn/bnl51,24,hkmulane.cn,11,0,cn,49.1349481,1,0.0033218,0.044105152,2,0,0,0,0,13,0.542,2,0.083,0,0,0,2,0.083,0,11,113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw6435.txt,http://www.winconnectors.com,27,www.winconnectors.com,21,0,com,81.84742647,1,0.5229071,0.068988236,3,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538748.txt,https://www.congresscentre.co.uk,31,www.congresscentre.co.uk,24,0,uk,100,0.882352941,0.028555,0.068095806,2,2,0,0,0,17,0.548,0,0,0,0,0,2,0.065,1,711,9169,1,congresscentreco,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,13,30,31,111,0,109,1
234948.txt,https://www.ots.treas.gov,24,www.ots.treas.gov,17,0,gov,100,0.666666667,0.0033282,0.068753098,3,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,1538,454,1,otstreas,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,28,1,7,191,0,28,1
mw37088.txt,http://www.ftp.innocent-isayev.sexidude.com,42,www.ftp.innocent-isayev.sexidude.com,36,0,com,35.13849432,0.321428571,0.5229071,0.056816439,3,3,0,0,0,27,0.643,0,0,0,0,0,4,0.095,0,16,51,1,ftpinnocent-isayevsexidude,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414144.txt,https://www.sethkaller.com,25,www.sethkaller.com,18,0,com,100,1,0.5229071,0.061179637,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,428,939,1,sethkaller,100,100,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,19,8,4,12,0,18,1
523636.txt,https://www.unrc.edu.ar,22,www.unrc.edu.ar,15,0,ar,100,0.625,0.0020445,0.057180026,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,468,330,1,unrcedu,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,8,9,23,101,7,102,1
570060.txt,https://www.horicon.lib.wi.us,28,www.horicon.lib.wi.us,21,0,us,100,0.571428571,0.0045585,0.055335031,2,3,0,0,0,13,0.464,0,0,0,0,0,3,0.107,1,2527,2178,1,horiconlibwi,0,0,1,0,1,1,0,1,1,4,0,1,1,1,0,0,0,0,0,0,11,17,72,2,35,1
527486.txt,https://www.cosmopolitan.co.id,29,www.cosmopolitan.co.id,22,0,id,100,0.866666667,0.0014653,0.070737535,2,2,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,1623,8259,1,cosmopoltanco,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,34,19,20,123,0,135,1
123160.txt,https://www.errico.com,21,www.errico.com,14,0,com,100,1,0.5229071,0.078430308,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,623,1746,1,erri,66.66666667,66.66666667,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10,11,24,0,7,100,1
141647.txt,https://www.radio-potsdam.de,27,www.radio-potsdam.de,20,0,de,100,0.615384615,0.0326503,0.060075798,2,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,2091,2501,1,raio-potsam,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,41,37,45,157,35,185,1
499030.txt,https://www.koyfin.com,21,www.koyfin.com,14,0,com,100,1,0.5229071,0.055343108,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,962,9381,1,koyfin,100,100,1,1,1,0,0,1,0,4,0,1,0,1,0,0,0,1,1,49,12,25,65,3,65,1
900079.txt,https://www.qgallery.net,23,www.qgallery.net,16,0,net,100,1,0.0384199,0.050935855,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,689,10423,1,qgallery,100,100,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,20,3,5,43,0,9,1
mw31j0386.txt,http://www.http.jmrmfitym.com,28,www.http.jmrmfitym.com,22,0,com,55.55555556,0.714285714,0.5229071,0.048914602,3,2,0,0,0,15,0.536,0,0,0,0,0,2,0.071,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw72502.txt,http://www.hairandhairs.com,26,www.hairandhairs.com,20,0,com,68.15257353,1,0.5229071,0.061537931,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625791.txt,https://www.sandrakyle.com,25,www.sandrakyle.com,18,0,com,100,1,0.5229071,0.058804616,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,924,1350,1,sandrakyle,100,100,0,0,1,0,0,0,0,3,0,1,0,1,0,0,1,0,1,15,13,12,34,3,15,1
mw41558.txt,http://www.m2.videos.vidto.me,28,www.m2.videos.vidto.me,22,0,me,48.75048058,0.533333333,0.0036375,0.052803423,2,3,0,0,0,13,0.464,1,0.036,0,0,0,3,0.107,0,2,268,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486074.txt,https://www.humanedecisions.com,30,www.humanedecisions.com,23,0,com,100,1,0.5229071,0.065383686,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,2653,9381,1,humanedecisions,100,100,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,34,8,16,662,1,674,1
522287.txt,https://www.lovingit.pl,22,www.lovingit.pl,15,0,pl,100,1,0.0069695,0.049841886,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1193,2286,1,lovingit,100,100,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,54,21,7,125,0,24,1
832046.txt,https://www.islandheritagetrust.org,34,www.islandheritagetrust.org,27,0,org,100,1,0.0799628,0.059443719,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,588,11792,1,islandheritagetrust,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,6,10,57,54,5,56,1
mw70673.txt,http://www.fairpayva.com,23,www.fairpayva.com,17,0,com,70.58326289,1,0.5229071,0.055395825,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,2,2826,1,fairpayva,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
654371.txt,https://www.livingwelllaughoften.com,35,www.livingwelllaughoften.com,28,0,com,100,1,0.5229071,0.052509941,3,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,974,11330,1,livingwelllaughoften,100,100,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,22,19,16,65,0,71,1
65530.txt,https://www.sifa.sg,18,www.sifa.sg,11,0,sg,100,1,0.0008953,0.054156464,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,2339,15743,1,ifa,75,75,0,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,1,115,28,33,86,5,120,1
436057.txt,https://www.rugby365.fr,22,www.rugby365.fr,15,0,fr,100,1,0.0141483,0.019549035,2,1,0,0,0,6,0.273,3,0.136,0,0,0,1,0.045,1,1941,15518,1,rugby365,100,100,1,1,1,1,0,1,0,13,1,1,1,1,1,0,0,0,0,79,5,23,169,40,202,1
